stop_id,stop_code,stop_name,stop_lat,stop_lon,location_type,stop_timezone,wheelchair_boarding
JARDBOTA,815390,Jardin Botanique,47.571711,-0.5026050000000001,0,Europe/Paris,0
BELLANGE,8582,Bellangerie,47.482203,-0.6848910000000001,0,Europe/Paris,0
POMANJO,18732,Pomanjou,47.500232,-0.5208510000000001,0,Europe/Paris,0
BBRANCHE,22762,Bellebranche,47.528127,-0.5283110000000001,0,Europe/Paris,1
SAUBIN-P,633066,St-Aubin La Salle,47.489698,-0.5035500000000001,0,Europe/Paris,0
BOISEPI2,142312,Bois d'Épinard,47.474589,-0.3302590000000001,0,Europe/Paris,0
CHAU-E,268887,La Chauvelaie,47.436456,-0.5844410000000001,0,Europe/Paris,0
MALNOUE,193265,Malnoue,47.369096,-0.5172490000000001,0,Europe/Paris,0
NOYANT,207687,Noyant,47.563367,-0.5456580000000001,0,Europe/Paris,0
CHBBEI-E,22139,Chapelle Belle-Beille,47.475463,-0.5859930000000001,0,Europe/Paris,1
BRISPO-E,341704,Brisepotière,47.478477,-0.5280560000000001,0,Europe/Paris,1
LOGIND-E,955453,Logis Notre-Dame,47.498444,-0.428875,0,Europe/Paris,1
RESTUN-E,28833,Restau U,47.479546,-0.6003579999999999,0,Europe/Paris,1
2LAFA,15573,La Fayette,47.46083,-0.5546060000000002,0,Europe/Paris,1
PLMACE,32166,Plessis-Macé Mairie,47.543828,-0.6751380000000001,0,Europe/Paris,0
MEIGNA-E,11052,Meignanne,47.484411,-0.5826220000000001,0,Europe/Paris,1
EPINAY,158422,L'Épinay,47.432636,-0.377326,0,Europe/Paris,0
2BOTA,22213,Terra Botanica,47.494268,-0.5747590000000001,0,Europe/Paris,1
FMAURI-E,924548,Mauriac,47.455307,-0.4716060000000001,0,Europe/Paris,1
AUTRIC-E,30185,Autriche,47.522911,-0.6094030000000001,0,Europe/Paris,1
1STRA,7319,Strasbourg,47.456676,-0.5540389999999999,0,Europe/Paris,1
FENEUBUS,36001,Feneu Église,47.569634,-0.5944090000000001,0,Europe/Paris,1
BOUTHO-E,12112,Bouché Thomas,47.444585,-0.5502620000000001,0,Europe/Paris,1
CHEVA-E,28793,Chevallerie,47.554744,-0.6609640000000001,0,Europe/Paris,0
MADELE-E,10442,Madeleine,47.459044,-0.5355890000000001,0,Europe/Paris,1
LUTIN,32534,Lutin,47.475761,-0.5344200000000001,0,Europe/Paris,1
CCICHA-E,24375,CCI,47.468365,-0.557633,0,Europe/Paris,1
RTEROUSS,50541,Haute Roussière,47.571888,-0.6499320000000001,0,Europe/Paris,0
HMTRE-E,20239,08-mai,47.449399,-0.4649950000000001,0,Europe/Paris,1
PATIO-E,129375,Patio,47.510819,-0.6517330000000001,0,Europe/Paris,0
BOSCH,10110,Bois Rinier,47.476582,-0.4979890000000001,0,Europe/Paris,0
BLITOURN,8555,Blitourne,47.527103,-0.434297,0,Europe/Paris,0
MONTECLA,15647,Montéclair,47.464498,-0.6048030000000001,0,Europe/Paris,1
PERDRIAU,4087,Perdriau,47.439734,-0.4873720000000001,0,Europe/Paris,0
EBLE-E,844041,Eblé,47.455391,-0.5663250000000001,0,Europe/Paris,0
RIPOLE-E,5826,Ripollet,47.511172,-0.5883690000000001,0,Europe/Paris,1
ATHLETIS,30156,Athlétis,47.441615,-0.5279490000000001,0,Europe/Paris,1
LOR-FO-A,3039,Foch-Maison Bleue,47.46963,-0.5485740000000001,0,Europe/Paris,1
LECHENE,12874,Le Chêne,47.420953,-0.5759950000000001,0,Europe/Paris,1
RAPIDEX,21736,Rapidex,47.502756,-0.5140890000000001,0,Europe/Paris,1
JEANRO-E,256324,Collège Jean Rostand,47.448195,-0.5010260000000001,0,Europe/Paris,1
GRUICH-E,560134,Gruiche,47.555054,-0.4510110000000001,0,Europe/Paris,0
CAMELI-E,10436,Camélia,47.471343,-0.5192360000000001,0,Europe/Paris,1
MAISNE-E,819362,Maison Neuve,47.453832,-0.428021,0,Europe/Paris,0
AVENEURO,31525,Avenue de l'Europe,47.527947,-0.5957800000000001,0,Europe/Paris,1
BEDIER-E,14067,Bédier,47.449912,-0.5527609999999999,0,Europe/Paris,1
MAISONSR,8771,Maisons Rouges,47.474491,-0.5119250000000001,0,Europe/Paris,1
ARBORETU,32544,Arboretum,47.449317,-0.5441430000000002,0,Europe/Paris,1
ROCHE-E,20309,Rochette,47.528737,-0.7511860000000001,0,Europe/Paris,0
CLOSVIGN,17761,Clos de la Vigne,47.441596,-0.6112930000000001,0,Europe/Paris,1
CHANTOUR,20438,Chantourteau,47.406116,-0.6231260000000001,0,Europe/Paris,1
STLEOB-E,6958,St-Léonard,47.459544,-0.5219710000000001,0,Europe/Paris,1
NONNA-E,8443,Les Nonnains,47.586766,-0.423518,0,Europe/Paris,0
RONCERAY,10261,Ronceray,47.529591,-0.5649010000000001,0,Europe/Paris,0
INTMIL-E,1195,Intermarché,47.455738,-0.5337830000000001,0,Europe/Paris,1
DOMVAL,15402,Domaine du Val,47.537042,-0.6250430000000001,0,Europe/Paris,1
CONFLUEN,147473,Confluence,47.505056,-0.5077290000000001,0,Europe/Paris,0
LECLSYLV,29018,Maréchal Leclerc,47.518515,-0.4665220000000001,0,Europe/Paris,1
PAQUER-E,22063,Paquerette,47.485962,-0.6495180000000002,0,Europe/Paris,0
CEZANNE,20935,Cézanne,47.469797,-0.4918960000000001,0,Europe/Paris,1
DANEMA,11354,Danemark,47.527855,-0.5975510000000001,0,Europe/Paris,1
DEGAUL-E,17571,De Gaulle,47.453109,-0.4782160000000001,0,Europe/Paris,0
HMAI,11449,Lorraine,47.47034,-0.5471990000000001,0,Europe/Paris,1
RONCER-E,20665,Ronceray,47.530018,-0.5653140000000001,0,Europe/Paris,0
LEGRAS,24887,Legras,47.529259,-0.5669710000000001,0,Europe/Paris,0
LOUDIN-E,616610,L'Oudinais,47.552193,-0.429209,0,Europe/Paris,1
RENAR-E,19748,Renardière,47.483725,-0.6744660000000001,0,Europe/Paris,0
TALET,364496,Talet,47.476405,-0.5476740000000001,0,Europe/Paris,1
BBRANC-E,27533,Bellebranche,47.528251,-0.5283099999999999,0,Europe/Paris,1
PAVILL-E,7849,Pavillon,47.46594,-0.6209760000000001,0,Europe/Paris,0
TARTEL-E,963865,Tartelusse,47.558812,-0.437852,0,Europe/Paris,0
BRAIBOIS,551743,Croix de Bois,47.449156,-0.425423,0,Europe/Paris,0
ESTAMINE,579551,L'Estaminet,47.565738,-0.5038770000000001,0,Europe/Paris,0
STLAUR-E,26259,Stade Raymond Kopa,47.461425,-0.5316670000000001,0,Europe/Paris,1
LEFEVRE,15440,Lefèvre,47.443291,-0.4886970000000001,0,Europe/Paris,1
GAUGUI-E,397148,Paul Gauguin,47.526696,-0.4641420000000001,0,Europe/Paris,1
GROIES.2,16726,Groies,47.492026,-0.399656,0,Europe/Paris,0
JUINGE-E,351294,Juingères,47.499458,-0.4127430000000001,0,Europe/Paris,1
ECHMAN,20511,Echman,47.490175,-0.5758060000000002,0,Europe/Paris,1
MALEM-E2,,ZI Malembardières,47.451592,-0.4735880000000001,0,Europe/Paris,0
BELOEIL,7658,Bel Oeil,47.426686,-0.5566620000000001,0,Europe/Paris,0
HAUCOUD,318097,Haut Coudray,47.530417,-0.6240380000000001,0,Europe/Paris,1
PERUSS-E,4185,Pérussaie,47.465529,-0.5954580000000002,0,Europe/Paris,1
PLDULYCE,23588,Place du Lycée,47.466874,-0.5443750000000001,0,Europe/Paris,1
STLEON-E,7367,St-Léonard,47.459772,-0.5208560000000001,0,Europe/Paris,1
PAGNOL-E,548981,Pagnol,47.554224,-0.6685270000000001,0,Europe/Paris,0
BEDIER,16246,Bédier,47.450112,-0.5526500000000001,0,Europe/Paris,0
BOREAU-E,806695,Boreau,47.475299,-0.5458470000000001,0,Europe/Paris,0
STJOS-E,14109,St-Joseph,47.464782,-0.5411330000000001,0,Europe/Paris,1
VILBRG-E,645260,Beauregard,47.533845,-0.43472,0,Europe/Paris,0
MONPROFI,18765,Monprofit,47.474657,-0.5675180000000001,0,Europe/Paris,1
1BMAI,16196,Berges de Maine,47.479341,-0.5493820000000001,0,Europe/Paris,1
CORMIER,24903,Cormiers,47.458362,-0.5159260000000001,0,Europe/Paris,1
PIECE-E,23406,Pièce du Moulin,47.507385,-0.5969790000000001,0,Europe/Paris,1
LAVOIR-E,10144,Lavoir,47.44076,-0.4989700000000001,0,Europe/Paris,1
BLEUNI-E,447015,Bleunière,47.556716,-0.424157,0,Europe/Paris,1
SABLON-E,28751,Sablons,47.439789,-0.5333329999999999,0,Europe/Paris,1
LESTOUCH,784899,Les Touches,47.537297,-0.5711540000000001,0,Europe/Paris,0
COROT-E,,Corot,47.470834,-0.4896620000000001,0,Europe/Paris,1
ERIGNE,30529,Érigné,47.40081,-0.530603,0,Europe/Paris,1
VIEUXP-E,658385,Vieux Port,47.571102,-0.4923030000000001,0,Europe/Paris,0
CITESO-E,3002,La Cité-Chabada,47.488508,-0.5356630000000001,0,Europe/Paris,1
BELLAN-E,32424,Bellangerie,47.482347,-0.6845340000000001,0,Europe/Paris,0
VICT-D-E,415331,Victor Hugo,47.523543,-0.4674060000000001,0,Europe/Paris,1
SALETT-E,613884,Salette,47.51263,-0.586802,0,Europe/Paris,1
LANGEVI,20461,Langevin,47.518469,-0.6121250000000001,0,Europe/Paris,1
PTJOUR,18366,Point du Jour,47.474264,-0.319784,0,Europe/Paris,0
HJOU32-E,32588,Haie Joulain,47.517487,-0.4627360000000001,0,Europe/Paris,0
DAUTEL,22320,Dautel,47.44282,-0.4836880000000001,0,Europe/Paris,0
ZABRUNEL,1456,ZA Brunelleries,47.439073,-0.6201810000000001,0,Europe/Paris,1
TUFFIERE,132042,Tuffière,47.503222,-0.376703,0,Europe/Paris,0
BIAIS,889875,Biais,47.584722,-0.5393289999999999,0,Europe/Paris,0
POMONE,14481,Pomone,47.481356,-0.57459,0,Europe/Paris,1
CTRETR-E,6456,Centre de Tri,47.452567,-0.5707920000000001,0,Europe/Paris,1
BELVTR-E,29169,Bellevue,47.44785,-0.5079660000000001,0,Europe/Paris,1
MADELEIN,20411,Madeleine,47.459277,-0.53568,0,Europe/Paris,1
BEAUVAL,9892,Beauval,47.451403,-0.5504289999999999,0,Europe/Paris,0
RTECHA-E,31093,Route de Champigné,47.57234,-0.5933120000000001,0,Europe/Paris,0
RMOINES,6489,Roche aux Moines,47.393847,-0.6457400000000001,0,Europe/Paris,0
VICT-D,98126,Victor Hugo,47.52349,-0.4674690000000001,0,Europe/Paris,1
CHAGALL,409509,Chagall,47.560054,-0.6775170000000001,0,Europe/Paris,0
EMPIRE-E,15466,Empiré,47.422909,-0.5933060000000001,0,Europe/Paris,0
LOMBARD,43351,Lombardières,47.442497,-0.6903580000000001,0,Europe/Paris,0
MOREL-E,6741,Morel,47.474985,-0.6085199999999999,0,Europe/Paris,1
BMAI-9C,14427,Berges de Maine,47.478749,-0.5496240000000001,0,Europe/Paris,1
JEJAUR-E,5930,Jean Jaurès,47.457683,-0.5228190000000001,0,Europe/Paris,1
BOURGLAC,28777,Bourg la Croix,47.450806,-0.5237370000000001,0,Europe/Paris,0
BOUTEI-E,117791,Bouteillerie,47.478836,-0.431989,0,Europe/Paris,0
VALINI-E,347379,Petites Valinières,47.507146,-0.44506,0,Europe/Paris,0
CHADL-E,8514,Champdollant,47.556395,-0.5614240000000001,0,Europe/Paris,0
DELAUNE,,Delaune,47.500779,-0.5898070000000001,0,Europe/Paris,0
MTARDAT,689169,Tardat,47.444948,-0.5515860000000001,0,Europe/Paris,1
HAUCHAPE,330203,Hautes Chapelles,47.475581,-0.380963,0,Europe/Paris,1
GAUBLOCB,21184,Gaubourgs,47.448444,-0.5732550000000001,0,Europe/Paris,0
DOMVAL-E,366109,Domaine du Val,47.536901,-0.6249749999999999,0,Europe/Paris,1
GATS,7008,Les Gâts,47.474404,-0.5176560000000001,0,Europe/Paris,1
HRECULEE,11114,Haute de Reculée,47.485006,-0.5526620000000001,0,Europe/Paris,0
PLOTINIE,32677,Plotinière,47.472288,-0.433233,0,Europe/Paris,0
MONNETSC,26460,Monnet,47.465874,-0.5992060000000001,0,Europe/Paris,0
MAUNY,269348,Mauny,47.525641,-0.6672230000000001,0,Europe/Paris,1
ROFOULQ,55701,Roche Foulques,47.575868,-0.4547690000000001,0,Europe/Paris,0
LABROS-E,19344,La Brosse,47.532455,-0.5221450000000001,0,Europe/Paris,0
JUINDR-E,792287,Juindries,47.506171,-0.382566,0,Europe/Paris,0
AUBEPINE,8536,Aubépine,47.461705,-0.4959840000000001,0,Europe/Paris,1
MA4VE-E,22693,Mail des 4 Vents,47.531851,-0.5284489999999999,0,Europe/Paris,0
VAUBA2-E,18400,Vauban,47.46,-0.5607880000000001,0,Europe/Paris,1
AROBASE,21097,Arobase,47.464591,-0.5315460000000001,0,Europe/Paris,1
VERNUSSO,32414,Floriloire,47.430422,-0.5422040000000001,0,Europe/Paris,1
HUTREAU,10466,Hutreau,47.432917,-0.5545020000000001,0,Europe/Paris,0
Z_ANRO,,Arrière-Gare Roseraie,47.444143,-0.5524730000000001,0,Europe/Paris,0
ANFRANCK,6103,Anne Frank,47.463559,-0.5377729999999999,0,Europe/Paris,1
DAGUER-E,8833,Dojo Daguerre,47.44656,-0.5068270000000001,0,Europe/Paris,1
PTASSI-E,17550,Pôle Tassigny,47.446472,-0.5374150000000001,0,Europe/Paris,1
GRANPI-E,22564,Grand Pin,47.473301,-0.6316560000000001,0,Europe/Paris,1
PARCEX-E,13525,Parc Expo,47.496987,-0.4934070000000001,0,Europe/Paris,1
LEQUAI-E,22373,Le Quai,47.472179,-0.5662620000000002,0,Europe/Paris,1
